"delivery_date","hour_ending","qse","dme","generation_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","p_posted_date"
"2024-10-02","13","QNRGTX","YNRGTX","WAP_WAP_G6","N","V",,,,,,,"1.85",,,"24.0","V","2.5",,,,,,,,,"22.0","V",,,,"2.18",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QNRGTX","YNRGTX","WAP_WAP_G7","N","V",,,,,,,"2.0",,,"24.0","V","2.65",,,,,,,,,"22.0","V",,,,"2.33",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QNRGTX","YNRGTX","WAP_WAP_G8","N","V",,,,,,,"2.85",,,"24.0","V","3.5",,,,,,,,,"22.0","V",,,,"3.18",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QHABIT","YGLIDE","WCOLLOCL_BSS_U1","N","V","1.97",,,,,,,,,"7.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLUMN","YLUMN","WCPP_CC1_3","N","V","1.39",,,"1.39",,,"0.83",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLUMN","YLUMN","WCPP_CC1_3","N","V",,,,,,,,"0.96",,"3.0","V",,,,,,,,"0.95",,"4.0","V",,,,,,,,"0.92",,"4.0","V",,,,,,,,"0.9",,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLUMN","YLUMN","WCPP_CC1_4","N","V","2.08",,,"2.08",,,"1.34",,,"15.0","V","2.0",,,"2.0",,,"1.26",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLUMN","YLUMN","WCPP_CC1_4","N","V",,,,,,,,"1.28",,"3.0","V",,,,,,,,"1.27",,"4.0","V",,,,,,,,"1.25",,"4.0","V",,,,,,,,"1.24",,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QBEEP1","YHENI1","WEIL_TRC_BESS","N","V",,"0.0",,,,,,,,"4.0","V","0.96",,,"0.86",,,,,,"4.9","V","0.97",,,,,"0.72",,,,"2.5","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QEDF23","YCASTL","WFCOGEN_CC1_6","Y","V",,,,,,,,,"2.0","40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QTEN28","YWOLFT","WFTANK_ESS1","N","V","0.75",,,"0.75",,,,,,"80.0","V","0.75",,,,,,,,,"70.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLCRA","YLCRA","WIPOPA_WPP_G1","N","V",,,,,,,,,"0.92","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLCRA","YLCRA","WIPOPA_WPP_G2","N","V",,,,,,,,,"0.94","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLCRA","YLCRA","WIPOPA_WPP_G3","N","V",,,,,,,,,"0.96","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLCRA","YLCRA","WIPOPA_WPP_G4","N","V",,,,,,,,,"0.97","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLCRA","YLCRA","WIRTZ_WIRTZ_G1","N","V","0.63",,,,,,,,,"28.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QLCRA","YLCRA","WIRTZ_WIRTZ_G2","N","V","0.63",,,,,,,,,"28.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QTENSK","YWHITN","WND_WHITNEY1","N","V",,,,"0.01",,,,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QTENSK","YWHITN","WND_WHITNEY2","N","V",,,,"0.01",,,,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QTEN26","YWESTO","WOV_BESS_UNIT1","N","V",,,,"1.0",,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QTEN24","YSMTTX","W_HARLIN_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,"1.0",,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QCPSE","YCPS","X4_SWRI","N","V",,,,,,,"0.0",,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","13","QTEN26","YZIERS","ZIER_SLR_BES1","N","V","1.25",,,,,,,,,"17.0","V","2.5",,,,,,,,,"17.0","V",,,,"2.5",,,,,,"34.0","V",,,,,,"2.5",,,,"17.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ALVIN_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.9","V","0.79",,,,,,"1.59",,,"0.7","V","1.29",,,"1.29",,,"2.54",,,"1.9","V","1.98",,,,,,"3.81",,,"1.1","V","4.98",,,,,,"4.98",,,"1.1","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ALVIN_UNIT1","N","V",,,,,,,,"0.79",,"1.5","V",,,,,,,,"2.03",,"1.5","V",,,,,,,,"3.05",,"1.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENE11","YENELT","ANCHOR_BESS1","N","V",,,,,,,"0.49",,,"3.5","V","0.49",,,,,,,,,"8.2","V",,,,"0.49",,,,,,"18.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENE11","YENELT","ANCHOR_BESS2","N","V",,,,,,,"0.49",,,"2.4","V","0.49",,,,,,,,,"3.6","V",,,,"0.49",,,,,,"18.7",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE53","YPLUSP","ANEM_ESS_BESS1","N","V","0.74",,,"0.74",,,"5000.0",,,"48.8","V","0.49",,,"0.49",,,"5000.0",,,"78.0","V","0.98",,,"0.98",,,"5000.0",,,"39.0","V","1.47",,,"1.47",,,"5000.0",,,"29.2",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ANGLETON_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.03",,"2.0","V",,,,,,,,"3.05",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ANGLETON_UNIT1","N","V",,"0.0",,,,,,,,"5.9","V","0.79","1.49",,"0.98",,,"1.59",,,"2.5","V","1.29","1.19",,"1.49",,,"2.54",,,"2.5","V","1.98","1.88",,,,,"3.81",,,"2.0","V","4.98","4.88",,,,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","14","QBTU","YBRYN","ATKINS_ATKINSG7","N","V",,,,,,"500.0",,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLCRA","YLCRA","AUSTPL_AUSTING1","N","V","0.81",,,,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLCRA","YLCRA","AUSTPL_AUSTING2","N","V","0.81",,,,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENEL6","YENELT","AZURE_BESS1","N","V","0.49",,,,,,,,,"74.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENSK","YPHR","BAC_CTG1","N","V",,,,,,,,,"1.02","51.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENSK","YPHR","BAC_CTG2","N","V",,,,,,,,,"1.01","55.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENSK","YPHR","BAC_CTG3","N","V",,,,,,,,,"1.07","52.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENSK","YPHR","BAC_CTG5","N","V",,,,,,,,,"1.03","53.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENSK","YPHR","BAC_CTG6","N","V",,,,,,,,,"1.05","54.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BATCAVE_BES1","N","V",,"0.0",,,,,,,,"60.3","V","0.79","1.49",,"0.98",,,"1.59",,,"25.1","V","1.29","1.19",,"1.49",,,"2.54",,,"25.1","V","1.98","1.88",,,,,"3.81",,,"20.1","V","4.98","4.88",,,,,"4.98",,,"20.1","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BATCAVE_BES1","N","V",,,,,,,,"0.79",,"20.1","V",,,,,,,,"2.03",,"20.1","V",,,,,,,,"3.05",,"20.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN24","YSMTTX","BAY_CITY_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,"1.0",,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN23","YWATTB","BCH_UNIT1","N","V",,,,,"0.01",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN23","YWATTB","BCH_UNIT2","N","V",,,,,"0.02",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN23","YWATTB","BCH_UNIT3","N","V",,,,,,,,,"0.03","51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN23","YWATTB","BCH_UNIT4","N","V",,,,,"0.04",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN23","YWATTB","BCH_UNIT5","N","V",,,,,"0.05",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN23","YWATTB","BCH_UNIT6","N","V",,,,,"0.06",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QFPL12","YBLUET","BLSUMMIT_BATTERY","N","V",,,,,,,"0.0",,,"27.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENEL7","YENELT","BLUEJAY_BESS1","N","V","0.49",,,,,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","BOSQUESW_CC2_3","N","V",,,,,,"3.0",,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCPSE","YCPS","BRAUNIG_VHB3","N","V",,,,,,,"2.61",,,"6.0","V",,,,,,,"3.31",,,"4.0","V","0.81",,,,,,,,,"40.0","V",,,,"0.8",,,,,,"10.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCPSE","YCPS","BRAUNIG_VHB3","N","V",,,,,,,,"7.11",,"10.0","V",,,,,,,,"10.11",,"5.0","V",,,,,,,,"14.11",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRAZORIA_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.03",,"2.0","V",,,,,,,,"3.05",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRAZORIA_UNIT1","N","V",,"0.0",,,,,,,,"5.9","V","0.79","1.49",,"0.98",,,"1.59",,,"2.5","V","1.29","1.19",,"1.49",,,"2.54",,,"2.5","V","1.98","1.88",,,,,"3.81",,,"2.0","V","4.98","4.88",,,,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL1_UNIT1","N","V",,,,,,,,"0.79",,"1.5","V",,,,,,,,"2.03",,"1.5","V",,,,,,,,"3.05",,"1.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL1_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.9","V","0.79",,,,,,"1.59",,,"0.7","V","1.29",,,"1.29",,,"2.54",,,"1.9","V","1.98",,,,,,"3.81",,,"1.1","V","4.98",,,,,,"4.98",,,"1.1","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL2_UNIT1","N","V",,,,,,,,"0.79",,"1.5","V",,,,,,,,"2.03",,"1.5","V",,,,,,,,"3.05",,"1.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL2_UNIT1","N","V",,"0.0",,,,,,,,"4.4","V","0.79","1.49",,"0.98",,,"1.59",,,"1.8","V","1.29","1.19",,"1.49",,,"2.54",,,"1.8","V","1.98","1.88",,,,,"3.81",,,"1.5","V","4.98","4.88",,,,,"4.98",,,"1.5","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT1_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.03",,"2.0","V",,,,,,,,"3.05",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT1_UNIT1","N","V",,"0.0",,,,,,,,"5.9","V","0.79","1.49",,"0.98",,,"1.59",,,"2.5","V","1.29","1.19",,"1.49",,,"2.54",,,"2.5","V","1.98","1.88",,,,,"3.81",,,"2.0","V","4.98","4.88",,,,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT2_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.2","V","0.79",,,,,,"1.59",,,"0.5","V","1.29",,,"1.29",,,"2.54",,,"1.2","V","1.98",,,,,,"3.81",,,"0.7","V","4.98",,,,,,"4.98",,,"0.7","2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT2_UNIT1","N","V",,,,,,,,"0.79",,"1.0","V",,,,,,,,"2.03",,"1.0","V",,,,,,,,"3.05",,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","BTE_CC1_4","N","V",,,,,,"3.0",,,,"30.0","V",,,,,,"4.0",,,,"30.0","V",,,,,,"5.0",,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","BTE_CC1_6","N","V",,,,,,"3.0",,,,"50.0","V",,,,,,"4.0",,,,"60.0","V",,,,,,"5.0",,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTB","BTM_UNIT1","N","V",,,,,"0.01",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTB","BTM_UNIT2","N","V",,,,,,,,,"0.02","44.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTB","BTM_UNIT3","N","V",,,,,,,,,"0.04","49.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTB","BTM_UNIT4","N","V",,,,,"0.04",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTB","BTM_UNIT5","N","V",,,,,"0.05",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTB","BTM_UNIT6","N","V",,,,,"0.06",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDF21","YWATTX","BTM_UNIT7","N","V",,,,,"0.07",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLCRA","YLCRA","BUCHAN_BUCHANG1","N","V","0.82",,,,,,,,,"14.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLCRA","YLCRA","BUCHAN_BUCHANG2","N","V","0.79",,,,,,,,,"14.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLCRA","YLCRA","BUCHAN_BUCHANG3","N","V","0.75",,,,,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","BVE_CC1_1","N","V",,,,,,"3.0",,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QHABIT","YGLIDE","BYRDR_ES_BESS1","N","V","1.97",,,"1.97",,,,,,"25.0","V","1.97",,,,,,"1.97",,,"15.0","V","1.97",,,,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCPSE","YCPS","CALAVERS_OWS1","N","V",,,,,,,,"7.21",,"10.0","V",,,,,,,,"10.21",,"5.0","V",,,,,,,,"14.21",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCPSE","YCPS","CALAVERS_OWS1","N","V",,,,,,,"2.71",,,"6.0","V",,,,,,,"3.41",,,"4.0","V","0.91",,,,,,,,,"42.0","V",,,,"0.8",,,,,,"50.0","V",,,,,,"0.81",,,,"25.0","2024-12-01"
"2024-10-02","14","QSHEL2","YPORT","CALHOUN_UNIT1","N","V",,,,"0.01",,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","CAL_CC1_2","N","V",,,,,,"3.0",,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QBEEP1","YBEEPR","CATARINA_BESS","N","V",,"0.0",,,,,,,,"4.0","V","0.96",,,"0.86",,,,,,"4.9","V","0.97",,,,,"0.72",,,,"2.5","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","CCEC_CC1_2","N","V",,,,,,"1.0",,,,"40.0","V",,,,,,"1.5",,,,"30.0","V",,,,,,"2.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","CCEC_CC1_4","N","V",,,,,,"1.0",,,,"40.0","V",,,,,,"1.5",,,,"40.0","V",,,,,,"2.0",,,,"80.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QBEEP1","YBEEPR","CEDRVALE_BESS","N","V",,"0.0",,,,,,,,"4.0","V","0.96",,,"0.86",,,,,,"4.9","V","0.97",,,,,"0.72",,,,"2.5","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL2","YCHAM","CHAMON_CTG_0101","N","V",,,,"0.01",,,,,,"41.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","CHE_CC1_7","N","V",,,,,,"5.0",,,,"25.0","V",,,,,,"3.0",,,,"70.0","V",,,,,,"4.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","CHE_CC1_9","N","V",,,,,,"3.0",,,,"50.0","V",,,,,,"4.0",,,,"50.0","V",,,,,,"5.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN25","YCHISH","CHISMGRD_BES1","N","V",,,,,,,,"1.49",,"40.0","V",,,,,,,,"2.34",,"40.0","V",,,,,,,,"3.34",,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN25","YCHISH","CHISMGRD_BES1","N","V","0.99",,,,,,"1.32",,,"40.0","V","0.8",,,,,,"2.56",,,"40.0","V","4.12",,,,,,"3.33",,,"20.0","V",,,,"2.86",,,,,,"10.0","V",,,,"3.31",,,,,,"10.0","2024-12-01"
"2024-10-02","14","QTEN22","YCALLI","CLO_BESS1","N","V","0.7",,,"0.7",,,,,,"40.0","V","0.8",,,"0.8",,,"0.8",,,"15.0","V","0.89",,,"0.89",,,,,,"15.0","V",,,,,,"0.84",,,,"25.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMEA1","YMEA","CLO_BESS2","N","V","0.79",,,"0.8",,"5000.0","5000.0",,,"98.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","COLETO_COLETOG1","N","V","0.01",,,"0.01",,,"8.16",,,"0.1","V","0.01",,,"0.01",,,"8.16",,,"14.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","COLETO_COLETOG1","N","V",,,,,,,,"36.2",,"1.5","V",,,,,,,,"33.69",,"2.0","V",,,,,,,,"33.7",,"2.0","V",,,,,,,,"33.7",,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTYRE","YREGCO","CONTINEN_BESS1","N","V","0.5",,,,,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QNGRE1","YCOPPE","CORALSLR_BESS1","N","V","5000.0",,,"5000.0",,,"5000.0",,,"0.1","V","5000.0",,,"5000.0",,,"5000.0",,,"0.2","V","5000.0",,,"5000.0",,,"5000.0",,,"0.3","V","0.0",,,"5000.0",,,"5000.0",,,"20.0","V","5000.0",,,"0.0",,,"5000.0",,,"20.0","2024-12-01"
"2024-10-02","14","QNGRE1","YCOPPE","CORALSLR_BESS2","N","V","5000.0",,,"5000.0",,,"5000.0",,,"0.1","V","5000.0",,,"5000.0",,,"5000.0",,,"0.2","V","5000.0",,,"5000.0",,,"5000.0",,,"0.3","V","0.0",,,"5000.0",,,"5000.0",,,"20.0","V","5000.0",,,"0.0",,,"5000.0",,,"20.0","2024-12-01"
"2024-10-02","14","QBEEP1","YBEEPR","COYOTSPR_BESS","N","V","0.95",,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QZEPHY","YHATCH","CROSSETT_BES1","N","V","0.5",,,"0.5",,,"500.0",,,"50.0","V","0.5",,,,,,"500.0",,,"35.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN22","YCROSS","CROSSETT_BES2","N","V","0.6",,,"0.6",,,,,,"25.0","V","0.7",,,,,,,,,"10.0","V","0.8",,,"0.8",,,,,,"20.0","V","0.9",,,,,,,,,"20.0","V","0.95",,,,,"0.95",,,,"20.0","2024-12-01"
"2024-10-02","14","QBTU","YBRYN","DANSBY_DANSBYG1","N","V",,,,,,"0.35",,,,"50.0","V","0.5",,,,,,,,,"15.0","V",,,,,,,"25.0",,,"5.0","V",,,,"5.0",,,,,,"15.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","DCSES_BES1","N","V","1.5",,,,,,,,,"31.0","V","1.5",,,"3.75",,,"1.5",,,"31.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","DCSES_BES2","N","V","1.5",,,,,,,,,"31.0","V","1.5",,,,,,,,,"31.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","DCSES_BES3","N","V","1.5",,,,,,,,,"29.5","V","1.5",,,,,,,,,"29.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","DCSES_BES4","N","V","1.65",,,,,,,,,"29.5","V","1.65",,,,,,,,,"29.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","DCSES_CT20","N","V",,,,,,,,,"1.03","2.6","V",,,,,,,,,"1.0","2.6","V",,,,,,,,,"18.0","7.6","V",,,,,,,,,"0.01","58.2",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QLUMN","YLUMN","DCSES_CT30","N","V",,,,,,,,,"1.1","2.5","V",,,,,,,,,"1.07","2.5","V",,,,,,,,,"18.25","7.5","V",,,,,,,,,"0.01","57.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QCALP","YCALP","DDPEC_CC1_2","N","V",,,,,,"3.0",,,,"60.0","V",,,,,,"4.0",,,,"70.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
